47460000,1653100,1653300,1652700,1652800,255097
47520000,1652900,1653400,1652900,1653400,136423
47580000,1653400,1653900,1653100,1653800,319277
47640000,1653900,1654800,1653700,1654600,639238
47700000,1654700,1655100,1654700,1655100,429487
47760000,1655200,1655500,1655100,1655400,394104
47820000,1655400,1656800,1655300,1656600,591527
47880000,1656600,1656600,1656100,1656500,497246
47940000,1656500,1656700,1656000,1656700,356306
48000000,1656700,1657000,1656600,1656700,506493
48060000,1656800,1656800,1656300,1656400,257026
48120000,1656400,1657800,1656400,1657800,678820
48180000,1657800,1657900,1657500,1657900,470911
48240000,1657900,1658900,1657900,1658400,767978
48300000,1658400,1659000,1658200,1658900,332616
48360000,1659000,1659200,1658300,1658800,618584
48420000,1658800,1659700,1658800,1659500,622605
48480000,1659500,1659700,1658700,1659000,416832
48540000,1659000,1659100,1658200,1658600,354037
48600000,1658600,1659600,1658500,1659400,334386
48660000,1659500,1660000,1659300,1659500,552031
48720000,1659400,1659700,1658800,1658800,370338
48780000,1658800,1658800,1658200,1658400,228082
48840000,1658400,1658500,1657300,1657300,282293
48900000,1657400,1658200,1657200,1657800,441717
48960000,1657800,1657800,1657300,1657400,201049
49020000,1657400,1658100,1657400,1657900,407332
49080000,1657900,1658000,1657600,1657600,124307
49140000,1657700,1657700,1656900,1657100,315399
49200000,1657100,1658000,1657100,1657900,101735
49260000,1657900,1658200,1657100,1657400,248719
49320000,1657400,1658200,1657400,1658200,213923
49380000,1658100,1659100,1658100,1658700,335463
49440000,1658700,1658900,1657600,1657800,345077
49500000,1657800,1658900,1657600,1658600,289522
49560000,1658600,1658700,1658300,1658700,190231
49620000,1658700,1659000,1658100,1658100,519327
49680000,1658200,1658200,1657400,1657500,189312
49740000,1657600,1657900,1657300,1657800,244572
49800000,1657800,1658200,1657600,1658100,98969
49860000,1658100,1658300,1657900,1658300,118387
49920000,1658300,1658700,1658300,1658700,75842
49980000,1658700,1659800,1658700,1659300,519412
50040000,1659300,1659400,1659100,1659200,125670
50100000,1659100,1659200,1658100,1658600,425690
50160000,1658600,1658600,1658200,1658500,86772
50220000,1658500,1658900,1658300,1658900,110855
50280000,1658900,1659100,1658600,1659000,183850
50340000,1659000,1659100,1658600,1658700,285263
50400000,1658700,1658900,1656600,1657200,1443903
50460000,1657200,1659400,1657200,1658000,1107092
50520000,1657900,1657900,1656500,1656600,576364
50580000,1656600,1658600,1656600,1658400,487757
50640000,1658400,1660100,1658200,1659600,821008
50700000,1659300,1659300,1658600,1658900,326088
50760000,1658900,1659300,1658600,1659200,780766
50820000,1659200,1660800,1659200,1660700,637972
50880000,1660700,1661000,1659500,1659900,393792
50940000,1659800,1660600,1659700,1660200,323657
51000000,1660300,1660700,1659500,1659800,343531
51060000,1659600,1659600,1659000,1659200,413239
51120000,1659200,1659200,1658200,1658600,328497
51180000,1658600,1659100,1658500,1658600,683783
51240000,1658600,1659100,1658400,1658600,333169
51300000,1658700,1659200,1658500,1659100,261302
